trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,symbol,config_name,policy_family,strategy_tag,first_breakout_side,invalidated_for_day,invalidated_at,selected_signal_type,is_reclaim_trade
769,2025-11-28,long,3,2025-11-28 11:07:00-05:00,25425.5,25329.0,25618.5,2025-11-28 13:14:00-05:00,25484.5,eod_exit,50000.0,1.5,750.0,194.74,584.22,584.22,152553.0,3.05106,59.0,236.0,354.0,3.7199999999999998,350.28,MNQ,invalidate_on_opposite_close_1m__buffer_0,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
770,2025-12-01,long,2,2025-12-01 10:14:00-05:00,25380.75,25208.5,25725.25,2025-12-01 16:00:00-05:00,25407.5,time_exit,50000.0,1.5,750.0,346.24,692.48,692.48,101523.0,2.03046,26.75,107.0,107.0,2.48,104.52,MNQ,invalidate_on_opposite_close_1m__buffer_0,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
771,2025-12-02,long,2,2025-12-02 10:01:00-05:00,25618.75,25470.75,25914.75,2025-12-02 11:23:00-05:00,25470.5,stop,50000.0,1.5,750.0,297.74,595.48,595.48,102475.0,2.0495,-148.25,-593.0,-593.0,2.48,-595.48,MNQ,invalidate_on_opposite_close_1m__buffer_0,invalidate_for_day,orb_long_only,first_breakout_upside,True,2025-12-02 11:24:00-05:00,pre_invalidation_long,False
773,2025-12-05,long,2,2025-12-05 10:03:00-05:00,25811.75,25660.0,26115.25,2025-12-05 11:31:00-05:00,25659.75,stop,50000.0,1.5,750.0,305.24,610.48,610.48,103247.0,2.06494,-152.0,-608.0,-608.0,2.48,-610.48,MNQ,invalidate_on_opposite_close_1m__buffer_0,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
774,2025-12-09,long,3,2025-12-09 10:03:00-05:00,25667.5,25559.5,25883.5,2025-12-09 16:00:00-05:00,25694.25,time_exit,50000.0,1.5,750.0,217.74,653.22,653.22,154005.0,3.0801,26.75,107.0,160.5,3.7199999999999998,156.78,MNQ,invalidate_on_opposite_close_1m__buffer_0,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
776,2025-12-11,long,1,2025-12-11 13:37:00-05:00,25654.25,25400.0,26162.75,2025-12-11 16:00:00-05:00,25715.25,time_exit,50000.0,1.5,750.0,510.24,510.24,510.24,51308.5,1.02617,61.0,244.0,122.0,1.24,120.76,MNQ,invalidate_on_opposite_close_1m__buffer_0,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
777,2025-12-18,long,2,2025-12-18 10:29:00-05:00,25101.25,24927.75,25448.25,2025-12-18 16:00:00-05:00,25011.75,time_exit,50000.0,1.5,750.0,348.74,697.48,697.48,100405.0,2.0081,-89.5,-358.0,-358.0,2.48,-360.48,MNQ,invalidate_on_opposite_close_1m__buffer_0,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
779,2026-01-05,long,2,2026-01-05 10:29:00-05:00,25676.5,25538.0,25953.5,2026-01-05 16:00:00-05:00,25575.75,time_exit,50000.0,1.5,750.0,278.74,557.48,557.48,102706.0,2.05412,-100.75,-403.0,-403.0,2.48,-405.48,MNQ,invalidate_on_opposite_close_1m__buffer_0,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
780,2026-01-06,long,2,2026-01-06 10:01:00-05:00,25762.5,25608.25,26071.0,2026-01-06 16:00:00-05:00,25821.75,time_exit,50000.0,1.5,750.0,310.24,620.48,620.48,103050.0,2.061,59.25,237.0,237.0,2.48,234.52,MNQ,invalidate_on_opposite_close_1m__buffer_0,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
781,2026-01-07,long,3,2026-01-07 10:33:00-05:00,25884.5,25770.25,26113.0,2026-01-07 22:46:00-05:00,25770.0,stop,50000.0,1.5,750.0,230.24,690.72,690.72,155307.0,3.10614,-114.5,-458.0,-687.0,3.7199999999999998,-690.72,MNQ,invalidate_on_opposite_close_1m__buffer_0,invalidate_for_day,orb_long_only,first_breakout_upside,True,2026-01-07 22:46:00-05:00,pre_invalidation_long,False
782,2026-01-12,long,1,2026-01-12 10:26:00-05:00,25932.0,25743.25,26309.5,2026-01-12 16:00:00-05:00,25955.0,time_exit,50000.0,1.5,750.0,379.24,379.24,379.24,51864.0,1.03728,23.0,92.0,46.0,1.24,44.76,MNQ,invalidate_on_opposite_close_1m__buffer_0,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
783,2026-01-21,long,1,2026-01-21 10:17:00-05:00,25366.75,25128.0,25844.25,2026-01-21 16:00:00-05:00,25494.75,time_exit,50000.0,1.5,750.0,479.24,479.24,479.24,50733.5,1.01467,128.0,512.0,256.0,1.24,254.76,MNQ,invalidate_on_opposite_close_1m__buffer_0,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
784,2026-01-26,long,2,2026-01-26 10:18:00-05:00,25856.5,25703.75,26162.0,2026-01-26 16:00:00-05:00,25843.0,time_exit,50000.0,1.5,750.0,307.24,614.48,614.48,103426.0,2.06852,-13.5,-54.0,-54.0,2.48,-56.48,MNQ,invalidate_on_opposite_close_1m__buffer_0,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
785,2026-01-27,long,2,2026-01-27 10:10:00-05:00,26066.5,25916.75,26366.0,2026-01-27 16:00:00-05:00,26071.5,time_exit,50000.0,1.5,750.0,301.24,602.48,602.48,104266.0,2.08532,5.0,20.0,20.0,2.48,17.52,MNQ,invalidate_on_opposite_close_1m__buffer_0,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
2,2019-05-20,long,6,2019-05-20 10:26:00-04:00,7418.5,7361.0,7533.5,2019-05-20 16:00:00-04:00,7392.0,time_exit,50000.0,1.5,750.0,116.74,700.4399999999999,700.4399999999999,89022.0,1.78044,-26.5,-106.0,-318.0,7.4399999999999995,-325.44,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
3,2019-06-18,long,4,2019-06-18 10:04:00-04:00,7682.0,7597.5,7851.0,2019-06-18 16:00:00-04:00,7638.25,time_exit,50000.0,1.5,750.0,170.74,682.96,682.96,61456.0,1.22912,-43.75,-175.0,-350.0,4.96,-354.96,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
4,2019-08-06,long,8,2019-08-06 10:04:00-04:00,7530.5,7485.25,7621.0,2019-08-06 10:14:00-04:00,7485.0,stop,50000.0,1.5,750.0,92.24,737.92,737.92,120488.0,2.40976,-45.5,-182.0,-728.0,9.92,-737.92,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2019-08-06 10:15:00-04:00,pre_invalidation_long,False
5,2019-08-07,long,4,2019-08-07 10:11:00-04:00,7465.75,7387.25,7622.75,2019-08-07 16:00:00-04:00,7566.0,time_exit,50000.0,1.5,750.0,158.74,634.96,634.96,59726.0,1.19452,100.25,401.0,802.0,4.96,797.04,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
6,2019-08-13,long,1,2019-08-13 10:27:00-04:00,7775.75,7554.75,8217.75,2019-08-13 16:00:00-04:00,7740.25,time_exit,50000.0,1.5,750.0,443.74,443.74,443.74,15551.5,0.31103,-35.5,-142.0,-71.0,1.24,-72.24,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
7,2019-08-23,long,6,2019-08-23 10:06:00-04:00,7688.25,7627.25,7810.25,2019-08-23 11:02:00-04:00,7627.0,stop,50000.0,1.5,750.0,123.74,742.4399999999999,742.4399999999999,92259.0,1.84518,-61.25,-245.0,-735.0,7.4399999999999995,-742.44,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2019-08-23 11:06:00-04:00,pre_invalidation_long,False
9,2019-10-04,long,8,2019-10-04 10:01:00-04:00,7723.25,7681.75,7806.25,2019-10-04 16:00:00-04:00,7759.0,time_exit,50000.0,1.5,750.0,84.74,677.92,677.92,123572.0,2.47144,35.75,143.0,572.0,9.92,562.08,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
10,2019-12-12,long,4,2019-12-12 10:01:00-05:00,8473.25,8380.5,8658.75,2019-12-12 16:00:00-05:00,8460.25,time_exit,50000.0,1.5,750.0,187.24,748.96,748.96,67786.0,1.35572,-13.0,-52.0,-104.0,4.96,-108.96,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
11,2019-12-13,long,6,2019-12-13 10:02:00-05:00,8493.25,8439.5,8600.75,2019-12-13 16:00:00-05:00,8490.75,time_exit,50000.0,1.5,750.0,109.24,655.4399999999999,655.4399999999999,101919.0,2.03838,-2.5,-10.0,-30.0,7.4399999999999995,-37.44,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
12,2020-02-26,long,2,2020-02-26 10:36:00-05:00,9016.5,8879.5,9290.5,2020-02-26 12:16:00-05:00,8879.25,stop,50000.0,1.5,750.0,275.74,551.48,551.48,36066.0,0.72132,-137.25,-549.0,-549.0,2.48,-551.48,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2020-02-26 12:16:00-05:00,pre_invalidation_long,False
14,2020-03-04,long,3,2020-03-04 10:23:00-05:00,8783.25,8665.0,9019.75,2020-03-04 16:00:00-05:00,8917.0,time_exit,50000.0,1.5,750.0,238.24,714.72,714.72,52699.5,1.05399,133.75,535.0,802.5,3.7199999999999998,798.78,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
15,2020-03-05,long,4,2020-03-05 10:19:00-05:00,8784.0,8701.25,8949.5,2020-03-05 12:42:00-05:00,8701.0,stop,50000.0,1.5,750.0,167.24,668.96,668.96,70272.0,1.40544,-83.0,-332.0,-664.0,4.96,-668.96,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2020-03-05 12:42:00-05:00,pre_invalidation_long,False
16,2020-03-06,long,3,2020-03-06 10:26:00-05:00,8479.0,8363.25,8710.5,2020-03-06 14:34:00-05:00,8363.0,stop,50000.0,1.5,750.0,233.24,699.72,699.72,50874.0,1.01748,-116.0,-464.0,-696.0,3.7199999999999998,-699.72,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2020-03-06 14:34:00-05:00,pre_invalidation_long,False
17,2020-03-10,long,3,2020-03-10 10:21:00-04:00,8247.25,8133.5,8474.75,2020-03-10 10:46:00-04:00,8133.25,stop,50000.0,1.5,750.0,229.24,687.72,687.72,49483.5,0.98967,-114.0,-456.0,-684.0,3.7199999999999998,-687.72,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2020-03-10 10:47:00-04:00,pre_invalidation_long,False
18,2020-03-24,long,3,2020-03-24 10:26:00-04:00,7439.75,7324.5,7670.25,2020-03-24 14:04:00-04:00,7324.25,stop,50000.0,1.5,750.0,232.24,696.72,696.72,44638.5,0.89277,-115.5,-462.0,-693.0,3.7199999999999998,-696.72,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2020-03-24 14:04:00-04:00,pre_invalidation_long,False
19,2020-03-27,long,2,2020-03-27 13:40:00-04:00,7703.5,7577.5,7955.5,2020-03-27 15:51:00-04:00,7577.25,stop,50000.0,1.5,750.0,253.74,507.48,507.48,30814.0,0.61628,-126.25,-505.0,-505.0,2.48,-507.48,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2020-03-27 15:52:00-04:00,pre_invalidation_long,False
20,2020-03-30,long,4,2020-03-30 10:04:00-04:00,7717.75,7629.5,7894.25,2020-03-30 20:05:00-04:00,7894.0,target,50000.0,1.5,750.0,178.24,712.96,712.96,61742.0,1.23484,176.25,705.0,1410.0,4.96,1405.04,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
21,2020-03-31,long,4,2020-03-31 10:07:00-04:00,7876.25,7796.25,8036.25,2020-03-31 15:14:00-04:00,7796.0,stop,50000.0,1.5,750.0,161.74,646.96,646.96,63010.0,1.2602,-80.25,-321.0,-642.0,4.96,-646.96,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2020-03-31 15:19:00-04:00,pre_invalidation_long,False
22,2020-04-01,long,4,2020-04-01 10:33:00-04:00,7634.0,7558.75,7784.5,2020-04-01 12:27:00-04:00,7558.5,stop,50000.0,1.5,750.0,152.24,608.96,608.96,61072.0,1.22144,-75.5,-302.0,-604.0,4.96,-608.96,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2020-04-01 12:28:00-04:00,pre_invalidation_long,False
23,2020-04-02,long,3,2020-04-02 10:13:00-04:00,7523.0,7408.25,7752.5,2020-04-02 16:00:00-04:00,7612.25,time_exit,50000.0,1.5,750.0,231.24,693.72,693.72,45138.0,0.90276,89.25,357.0,535.5,3.7199999999999998,531.78,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
24,2020-04-06,long,3,2020-04-06 10:03:00-04:00,7859.75,7749.75,8079.75,2020-04-06 15:54:00-04:00,8079.5,target,50000.0,1.5,750.0,221.74,665.22,665.22,47158.5,0.94317,219.75,879.0,1318.5,3.7199999999999998,1314.78,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
27,2020-04-14,long,2,2020-04-14 10:17:00-04:00,8601.75,8456.5,8892.25,2020-04-14 16:00:00-04:00,8673.75,time_exit,50000.0,1.5,750.0,292.24,584.48,584.48,34407.0,0.68814,72.0,288.0,288.0,2.48,285.52,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
29,2020-04-20,long,5,2020-04-20 10:26:00-04:00,8791.0,8729.0,8915.0,2020-04-20 15:05:00-04:00,8728.75,stop,50000.0,1.5,750.0,125.74,628.6999999999999,628.6999999999999,87910.0,1.7582,-62.25,-249.0,-622.5,6.2,-628.7,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2020-04-20 15:05:00-04:00,pre_invalidation_long,False
30,2020-04-22,long,5,2020-04-22 10:41:00-04:00,8598.75,8533.75,8728.75,2020-04-22 16:00:00-04:00,8641.25,time_exit,50000.0,1.5,750.0,131.74,658.7,658.7,85987.5,1.71975,42.5,170.0,425.0,6.2,418.8,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
31,2020-04-23,long,4,2020-04-23 10:20:00-04:00,8747.0,8661.25,8918.5,2020-04-23 12:45:00-04:00,8661.0,stop,50000.0,1.5,750.0,173.24,692.96,692.96,69976.0,1.39952,-86.0,-344.0,-688.0,4.96,-692.96,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2020-04-23 12:45:00-04:00,pre_invalidation_long,False
32,2020-04-27,long,7,2020-04-27 10:04:00-04:00,8869.0,8819.0,8969.0,2020-04-27 10:59:00-04:00,8818.75,stop,50000.0,1.5,750.0,101.74,712.18,712.18,124166.0,2.48332,-50.25,-201.0,-703.5,8.68,-712.18,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2020-04-27 10:59:00-04:00,pre_invalidation_long,False
33,2020-04-29,long,4,2020-04-29 10:17:00-04:00,8906.0,8815.5,9087.0,2020-04-29 16:37:00-04:00,9086.75,target,50000.0,1.5,750.0,182.74,730.96,730.96,71248.0,1.42496,180.75,723.0,1446.0,4.96,1441.04,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
34,2020-05-01,long,5,2020-05-01 10:01:00-04:00,8845.75,8779.5,8978.25,2020-05-01 11:30:00-04:00,8779.25,stop,50000.0,1.5,750.0,134.24,671.2,671.2,88457.5,1.76915,-66.5,-266.0,-665.0,6.2,-671.2,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2020-05-01 11:30:00-04:00,pre_invalidation_long,False
35,2020-05-04,long,4,2020-05-04 10:02:00-04:00,8726.0,8650.0,8878.0,2020-05-04 16:00:00-04:00,8813.25,time_exit,50000.0,1.5,750.0,153.74,614.96,614.96,69808.0,1.39616,87.25,349.0,698.0,4.96,693.04,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
38,2020-05-13,long,3,2020-05-13 10:03:00-04:00,9148.0,9042.0,9360.0,2020-05-13 11:38:00-04:00,9041.75,stop,50000.0,1.5,750.0,213.74,641.22,641.22,54888.0,1.09776,-106.25,-425.0,-637.5,3.7199999999999998,-641.22,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2020-05-13 11:42:00-04:00,pre_invalidation_long,False
40,2020-05-15,long,4,2020-05-15 10:11:00-04:00,9035.75,8943.0,9221.25,2020-05-15 16:00:00-04:00,9138.5,time_exit,50000.0,1.5,750.0,187.24,748.96,748.96,72286.0,1.44572,102.75,411.0,822.0,4.96,817.04,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
41,2020-05-18,long,5,2020-05-18 10:27:00-04:00,9298.75,9236.0,9424.25,2020-05-18 16:00:00-04:00,9326.25,time_exit,50000.0,1.5,750.0,127.24,636.1999999999999,636.1999999999999,92987.5,1.85975,27.5,110.0,275.0,6.2,268.8,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
42,2020-05-19,long,5,2020-05-19 10:02:00-04:00,9384.5,9313.0,9527.5,2020-05-19 15:51:00-04:00,9312.75,stop,50000.0,1.5,750.0,144.74,723.7,723.7,93845.0,1.8769,-71.75,-287.0,-717.5,6.2,-723.7,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2020-05-19 15:53:00-04:00,pre_invalidation_long,False
44,2020-05-28,long,4,2020-05-28 10:09:00-04:00,9464.5,9381.75,9630.0,2020-05-28 21:15:00-04:00,9381.5,stop,50000.0,1.5,750.0,167.24,668.96,668.96,75716.0,1.51432,-83.0,-332.0,-664.0,4.96,-668.96,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
46,2020-06-01,long,5,2020-06-01 10:06:00-04:00,9572.25,9505.0,9706.75,2020-06-01 16:00:00-04:00,9583.75,time_exit,50000.0,1.5,750.0,136.24,681.2,681.2,95722.5,1.91445,11.5,46.0,115.0,6.2,108.8,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
47,2020-06-03,long,7,2020-06-03 10:01:00-04:00,9702.25,9650.25,9806.25,2020-06-03 12:09:00-04:00,9650.0,stop,50000.0,1.5,750.0,105.74,740.18,740.18,135831.5,2.71663,-52.25,-209.0,-731.5,8.68,-740.18,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2020-06-03 12:14:00-04:00,pre_invalidation_long,False
49,2020-06-09,long,6,2020-06-09 10:23:00-04:00,9912.25,9851.25,10034.25,2020-06-09 16:00:00-04:00,9962.75,time_exit,50000.0,1.5,750.0,123.74,742.4399999999999,742.4399999999999,118947.0,2.37894,50.5,202.0,606.0,7.4399999999999995,598.56,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
50,2020-06-10,long,7,2020-06-10 10:01:00-04:00,10069.75,10022.5,10164.25,2020-06-10 10:56:00-04:00,10022.25,stop,50000.0,1.5,750.0,96.24,673.68,673.68,140976.5,2.81953,-47.5,-190.0,-665.0,8.68,-673.68,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
51,2020-06-15,long,3,2020-06-15 10:04:00-04:00,9602.75,9483.25,9841.75,2020-06-15 19:33:00-04:00,9841.5,target,50000.0,1.5,750.0,240.74,722.22,722.22,57616.5,1.15233,238.75,955.0,1432.5,3.7199999999999998,1428.78,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
53,2020-06-18,long,7,2020-06-18 10:10:00-04:00,10002.25,9953.5,10099.75,2020-06-18 10:33:00-04:00,9953.25,stop,50000.0,1.5,750.0,99.24,694.68,694.68,140031.5,2.80063,-49.0,-196.0,-686.0,8.68,-694.68,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2020-06-18 15:13:00-04:00,pre_invalidation_long,False
54,2020-06-22,long,7,2020-06-22 10:01:00-04:00,10023.0,9974.75,10119.5,2020-06-22 15:59:00-04:00,10119.25,target,50000.0,1.5,750.0,98.24,687.68,687.68,140322.0,2.80644,96.25,385.0,1347.5,8.68,1338.82,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
55,2020-06-29,long,3,2020-06-29 10:31:00-04:00,9851.75,9728.5,10098.25,2020-06-29 16:00:00-04:00,9959.0,time_exit,50000.0,1.5,750.0,248.24,744.72,744.72,59110.5,1.18221,107.25,429.0,643.5,3.7199999999999998,639.78,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
56,2020-06-30,long,3,2020-06-30 10:03:00-04:00,10037.75,9942.5,10228.25,2020-06-30 20:00:00-04:00,10125.75,time_exit,50000.0,1.5,750.0,192.24,576.72,576.72,60226.5,1.20453,88.0,352.0,528.0,3.7199999999999998,524.28,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
57,2020-07-01,long,5,2020-07-01 10:26:00-04:00,10196.75,10125.25,10339.75,2020-07-01 16:00:00-04:00,10259.25,time_exit,50000.0,1.5,750.0,144.74,723.7,723.7,101967.5,2.03935,62.5,250.0,625.0,6.2,618.8,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
58,2020-07-06,long,5,2020-07-06 10:01:00-04:00,10531.5,10469.25,10656.0,2020-07-06 20:16:00-04:00,10655.75,target,50000.0,1.5,750.0,126.24,631.1999999999999,631.1999999999999,105315.0,2.1063,124.25,497.0,1242.5,6.2,1236.3,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
59,2020-07-07,long,4,2020-07-07 10:12:00-04:00,10636.25,10556.25,10796.25,2020-07-07 15:09:00-04:00,10556.0,stop,50000.0,1.5,750.0,161.74,646.96,646.96,85090.0,1.7018,-80.25,-321.0,-642.0,4.96,-646.96,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2020-07-07 15:12:00-04:00,pre_invalidation_long,False
60,2020-07-08,long,5,2020-07-08 10:13:00-04:00,10636.5,10566.0,10777.5,2020-07-08 11:18:00-04:00,10565.75,stop,50000.0,1.5,750.0,142.74,713.7,713.7,106365.0,2.1273,-70.75,-283.0,-707.5,6.2,-713.7,MNQ,invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,first_breakout_upside,True,2020-07-08 11:18:00-04:00,pre_invalidation_long,False
